source,target,spatial_distance,binary_jaccard,geometric_distance,geometric_direction,geometric_image,geometric_depth,geometric_composite,common_camera_count,feature_cosine,feature_l2,scaling_l2,offset_l2
147,336,1.601998581065356,0.692307710647583,0.9639468789100647,0.9961372017860413,0.30601730942726135,0.9718763828277588,0.8094944357872009,18.0,0.0,6.805125713348389,0.4996676445007324,24.863981246948242
151,262,0.6299403580182098,1.0,0.9484782218933105,0.9998113512992859,0.9388405680656433,0.9450737833976746,0.9580509662628174,12.0,0.428695946931839,18.135051727294922,1.0261942148208618,20.327226638793945
152,211,0.7631514518584982,0.8125,0.9888597726821899,0.9990736246109009,0.7056065797805786,0.986713171005249,0.920063316822052,13.0,0.5613608956336975,5.4741291999816895,0.16894970834255219,3.768465995788574
152,305,1.0853570496093077,0.7647058963775635,0.9770413041114807,0.9981769919395447,0.532272219657898,0.9772658944129944,0.8711891174316406,13.0,0.7674214839935303,4.40137243270874,0.29379040002822876,4.641496181488037
152,323,1.1142709880561783,0.7647058963775635,0.9726948142051697,0.9981189370155334,0.5215213298797607,0.9755410552024841,0.8669690489768982,13.0,0.586127758026123,6.607616901397705,0.24157682061195374,6.596128940582275
153,345,1.7563598911210532,0.7333333492279053,0.8853946924209595,0.9973787665367126,0.5639747381210327,0.8892846703529358,0.8340082168579102,11.0,0.742781400680542,3.392885684967041,0.2270742505788803,4.211498737335205
158,154,0.936375965562477,0.8571428656578064,0.9899690747261047,0.9979931712150574,0.48843589425086975,0.9815363883972168,0.864483654499054,12.0,0.03042903169989586,8.620132446289062,0.20270495116710663,17.154502868652344
164,100,0.5655751207393829,0.9230769276618958,0.9750211238861084,0.9995064735412598,0.8619958758354187,0.9788658022880554,0.9538472890853882,12.0,0.5825995206832886,7.87072229385376,2.054964303970337,21.28902244567871
164,315,0.6176359139420198,1.0,0.9496034979820251,0.9998244643211365,0.9482400417327881,0.9488893747329712,0.9616393446922302,13.0,0.6496368646621704,6.884331703186035,2.123464822769165,17.813148498535156
164,313,0.6329882596303644,1.0,0.9466606974601746,0.9998601078987122,0.9532325267791748,0.9451163411140442,0.9612174034118652,13.0,0.35506105422973633,9.498886108398438,2.115922212600708,17.642004013061523
164,226,0.7471779012603068,0.9230769276618958,0.9667868614196777,0.9990460276603699,0.6909788250923157,0.9586265683174133,0.903859555721283,12.0,0.5159299969673157,9.130061149597168,1.9481009244918823,17.08768653869629
173,196,0.40792155781458683,0.800000011920929,0.9939932823181152,0.9996476173400879,0.8960146903991699,0.9908285140991211,0.9701210260391235,12.0,0.5692883133888245,7.943171501159668,0.35324183106422424,9.674945831298828
173,88,1.0150858176649395,0.7857142686843872,0.9692903161048889,0.9981237053871155,0.6230640411376953,0.9679701328277588,0.8896120190620422,11.0,0.45000332593917847,8.766303062438965,0.2917241156101227,5.626025676727295
191,267,0.6348424636861736,0.800000011920929,0.9544585347175598,0.9996337890625,0.8889090418815613,0.9512128829956055,0.9485535621643066,12.0,0.5586040019989014,8.03969669342041,3.1080751419067383,12.312761306762695
191,226,0.8670784821864329,0.800000011920929,0.9719850420951843,0.9985197186470032,0.5711307525634766,0.9623860716819763,0.8760054111480713,12.0,0.47820019721984863,9.209714889526367,3.016366481781006,10.307574272155762
197,288,0.8541663275990932,0.8823529481887817,0.943897545337677,0.9996484518051147,0.886516273021698,0.9481714963912964,0.9445584416389465,15.0,0.4662523865699768,6.600199222564697,0.17741382122039795,4.6943583488464355
197,434,0.8836285567306112,0.8235294222831726,0.9465778470039368,0.9995002746582031,0.8319729566574097,0.9477688670158386,0.9314549565315247,14.0,0.31237900257110596,10.159640312194824,0.17220623791217804,2.8810641765594482
200,237,0.8979977341689337,0.9130434989929199,0.9897615313529968,0.9986941814422607,0.6489841938018799,0.9791802763938904,0.9041550755500793,21.0,0.5923489332199097,3.988135576248169,0.2510297894477844,7.189970016479492
200,356,1.4729561984716233,0.8695651888847351,0.9857223629951477,0.9964780807495117,0.3572362959384918,0.9821535348892212,0.8303975462913513,20.0,0.3103754222393036,8.547642707824707,1.3293910026550293,29.42971420288086
225,2067,3.4117478503258933,0.75,0.8430231213569641,0.9940707683563232,0.23397432267665863,0.8538387417793274,0.7312267422676086,18.0,0.08553989976644516,11.636322975158691,5.849554061889648,7.843428134918213
225,422,3.6456854290910763,0.6000000238418579,0.8595657348632812,0.9919532537460327,0.102587029337883,0.8680206537246704,0.705531656742096,15.0,0.17320509254932404,7.364341735839844,5.655632019042969,8.034418106079102
235,144,0.9499472641613347,0.9090909361839294,0.9676983952522278,0.9987824559211731,0.6451547145843506,0.9784757494926453,0.897527813911438,20.0,0.24422502517700195,6.0330681800842285,0.4001690447330475,3.5492067337036133
239,743,1.649242192422076,0.9090909361839294,0.8926227688789368,0.9987614750862122,0.6677209734916687,0.8933002352714539,0.8631013631820679,20.0,0.41192626953125,4.547921180725098,1.2827703952789307,18.22222900390625
239,836,1.7995553107382634,0.8260869383811951,0.9462275505065918,0.9957349896430969,0.2795317769050598,0.9483376741409302,0.7924579977989197,19.0,0.0,7.576421737670898,0.22071899473667145,8.90207290649414
245,207,0.2399999698003791,1.0,0.9905068874359131,0.9998899102210999,0.9674425721168518,0.9924769401550293,0.9875791072845459,12.0,0.8180903196334839,6.717066287994385,0.22031530737876892,12.231830596923828
245,171,0.720000002119302,1.0,0.9559103846549988,0.9993341565132141,0.815323531627655,0.949988603591919,0.9301391839981079,12.0,0.8842594623565674,3.9780654907226562,0.12039544433355331,7.522751808166504
260,167,0.37363096248891636,1.0,0.9675043225288391,0.9999656081199646,0.9872250556945801,0.9686368107795715,0.9808329343795776,12.0,0.5029195547103882,17.132230758666992,0.14554552733898163,11.628898620605469
260,149,0.5372612068780426,1.0,0.9576550126075745,0.9998381733894348,0.9415162205696106,0.9553588032722473,0.9635920524597168,12.0,0.31354671716690063,13.582291603088379,1.0797218084335327,17.257749557495117
281,283,0.3141655117974992,1.0,0.9833630323410034,0.9998942613601685,0.963275671005249,0.9844899773597717,0.982755720615387,18.0,0.2837521433830261,7.830986499786377,2.4871327877044678,12.771021842956543
281,331,0.47244048932136784,0.9444444179534912,0.9816597104072571,0.9997047185897827,0.9005700349807739,0.9811051487922668,0.9657598733901978,17.0,0.22124245762825012,15.060222625732422,0.15662553906440735,5.4464945793151855
281,217,0.48579799047813677,0.8888888955116272,0.9949473142623901,0.9995914697647095,0.8667416572570801,0.9888924360275269,0.962543249130249,16.0,0.14433756470680237,7.908214569091797,0.28247424960136414,7.335347652435303
283,198,0.4811443877757944,0.8888888955116272,0.9700369834899902,0.9998260736465454,0.9349596500396729,0.9728469848632812,0.9694174528121948,16.0,0.21016277372837067,6.6554107666015625,2.482621908187866,15.690258026123047
293,251,0.6299205382507121,0.8333333134651184,0.9799574017524719,0.9994210004806519,0.8285948634147644,0.9773058295249939,0.9463197588920593,15.0,0.15371887385845184,8.51723861694336,0.18295426666736603,5.230519771575928
314,354,1.1142710051736737,0.75,0.9633387923240662,0.998316764831543,0.5461398363113403,0.9705921411514282,0.8695968985557556,15.0,0.6174164414405823,11.402042388916016,0.18158799409866333,9.498722076416016
317,319,0.11313735641593668,0.9444444179534912,0.9955931305885315,0.9999819397926331,0.9934324622154236,0.994345486164093,0.9958382248878479,17.0,0.40287357568740845,7.538894176483154,0.09024768322706223,4.883269309997559
317,216,0.5030404331504348,0.9444444179534912,0.9756211638450623,0.9997193813323975,0.8938679099082947,0.9709439277648926,0.9600380659103394,17.0,0.22517599165439606,8.450984954833984,1.862997055053711,14.076042175292969
319,329,0.40000014305115883,0.8888888955116272,0.9828119277954102,0.9997931718826294,0.9254493117332458,0.9848309755325317,0.9732213616371155,16.0,0.4938291013240814,6.9544878005981445,0.14795631170272827,2.9730803966522217
319,436,0.4595652063738246,1.0,0.9670422673225403,0.9998924136161804,0.9575083255767822,0.9698923826217651,0.9735838174819946,17.0,0.3110462725162506,7.553595542907715,0.27531272172927856,6.266875267028809
327,330,0.48662101849412487,0.8888888955116272,0.974120020866394,0.999763548374176,0.9257309436798096,0.9734075665473938,0.9682555198669434,16.0,0.33350852131843567,12.18550968170166,0.1641901582479477,4.663030624389648
333,352,0.407921630873526,0.8888888955116272,0.9937684535980225,0.9997267723083496,0.9011868238449097,0.9880712032318115,0.9706883430480957,16.0,0.8344786763191223,8.480558395385742,0.07516612112522125,3.86049222946167
333,276,0.4308132164475142,0.9444444179534912,0.9883586764335632,0.9997193813323975,0.9052650332450867,0.9859182834625244,0.9698153138160706,17.0,0.5445811152458191,9.979162216186523,0.1382552534341812,2.4713709354400635
333,318,0.5656854017684761,0.8888888955116272,0.9934766888618469,0.9994644522666931,0.8209576606750488,0.9842306971549988,0.9495323896408081,16.0,0.4999999403953552,10.33017349243164,0.1026703491806984,2.4728100299835205
333,374,0.5776893459102471,0.8888888955116272,0.9831340312957764,0.9995032548904419,0.8294538259506226,0.9759925007820129,0.9470208883285522,16.0,0.7282031774520874,8.163370132446289,0.955005407333374,15.222660064697266
333,199,0.6974235726602296,0.761904776096344,0.9620640873908997,0.9995759725570679,0.8517135381698608,0.955973207950592,0.9423316717147827,16.0,0.4531188905239105,10.5772123336792,0.29434362053871155,6.645259380340576
335,421,0.5986653118727405,0.8636363744735718,0.9936922788619995,0.9994434714317322,0.8387167453765869,0.9868298768997192,0.9546706080436707,19.0,-0.07901744544506073,12.223204612731934,0.43872493505477905,12.407185554504395
335,378,1.4229547162011928,0.782608687877655,0.9804641008377075,0.9969508051872253,0.39191579818725586,0.9735657572746277,0.8357241153717041,18.0,0.31448546051979065,6.456541538238525,0.45054891705513,18.042137145996094
344,315,0.8039899946511785,0.9230769276618958,0.9714953899383545,0.9986202716827393,0.6514276266098022,0.9639577269554138,0.8963752388954163,12.0,0.8303610682487488,4.693612575531006,0.1174488440155983,3.9139866828918457
349,288,0.815843185765421,0.7777777910232544,0.9818695783615112,0.9989556670188904,0.6876181960105896,0.9839233756065369,0.9130917191505432,14.0,0.09769344329833984,8.685677528381348,0.2921520471572876,8.205403327941895
351,263,0.354401116594656,1.0,0.9698567390441895,0.9999277591705322,0.9740594625473022,0.9684950113296509,0.9780847430229187,16.0,0.47434160113334656,7.445940971374512,0.7550874352455139,12.630955696105957
351,315,0.7199999491374863,0.8125,0.9837996959686279,0.9988057017326355,0.6392460465431213,0.9836400747299194,0.9013729095458984,13.0,0.3409595489501953,8.481965065002441,0.9646300673484802,11.659090042114258
351,190,0.8511171254043716,0.875,0.9390885233879089,0.9992666244506836,0.7535760998725891,0.9460352659225464,0.9094915986061096,14.0,0.4620473384857178,6.400609493255615,0.6809738278388977,13.479368209838867
351,437,1.0998180457394877,0.875,0.9419645071029663,0.99775230884552,0.5789265632629395,0.9461784362792969,0.8662054538726807,14.0,0.3067173361778259,6.606293201446533,0.9041540026664734,8.751546859741211
357,337,1.9099737379256294,0.800000011920929,0.9790498614311218,0.9945669174194336,0.20156064629554749,0.95207279920578,0.7818125486373901,20.0,0.14484137296676636,9.158215522766113,0.38983145356178284,12.547598838806152
361,580,1.8744598033682784,0.6875,0.9145768880844116,0.9959535002708435,0.2362818717956543,0.9239099621772766,0.7676805257797241,11.0,0.09047523140907288,12.132803916931152,0.6849938035011292,18.5743465423584
367,186,1.030728039330209,0.8260869383811951,0.9733824729919434,0.9984037280082703,0.5909278988838196,0.9826005697250366,0.8863286972045898,19.0,0.4468165934085846,6.492551803588867,1.951828956604004,13.567388534545898
367,237,1.1113955318556759,0.8333333134651184,0.9804646372795105,0.9980509877204895,0.512785017490387,0.9697707891464233,0.8652678728103638,20.0,0.0406978465616703,7.747339248657227,1.8799370527267456,17.24521827697754
389,460,1.4781068442522405,0.75,0.9835780262947083,0.9948188066482544,0.1986198127269745,0.9740478992462158,0.78776615858078,18.0,0.4460159242153168,5.932238578796387,0.5193352699279785,26.530879974365234
389,598,1.847051525787261,0.6399999856948853,0.9713254570960999,0.9927589893341064,0.14076513051986694,0.9520242214202881,0.7642184495925903,16.0,0.3892129361629486,5.822123050689697,0.9591522216796875,18.532028198242188
389,210,1.8693314239412473,0.5909090638160706,0.9824421405792236,0.9920117259025574,0.09948336333036423,0.9591436982154846,0.7582702040672302,13.0,0.23077484965324402,7.473015308380127,0.8630822896957397,19.107851028442383
392,452,1.7014109303738543,0.7200000286102295,0.9706236720085144,0.994732141494751,0.1995193362236023,0.9650137424468994,0.7824721932411194,18.0,0.3806935250759125,5.434021949768066,0.1739318072795868,14.125935554504395
397,531,1.5635854003537215,0.9047619104385376,0.950328528881073,0.9973317980766296,0.43587207794189453,0.9417739510536194,0.8313266038894653,19.0,0.4192882776260376,10.71947193145752,0.5132609009742737,15.827874183654785
397,424,1.7726814002871094,0.7727272510528564,0.940310001373291,0.9965646266937256,0.3586536943912506,0.9426448941230774,0.8095433115959167,17.0,0.6538853049278259,7.1386942863464355,0.5223924517631531,12.016732215881348
401,445,0.3515677712279031,1.0,0.9821699261665344,0.9998557567596436,0.9445055723190308,0.9853471517562866,0.9779695868492126,16.0,0.6779725551605225,7.775774002075195,0.22971664369106293,19.103036880493164
404,442,1.1884656849723625,0.7916666865348816,0.9570067524909973,0.9982269406318665,0.5940241813659668,0.9601340889930725,0.877348005771637,19.0,0.34188175201416016,6.671318531036377,2.6628384590148926,8.613036155700684
409,438,0.5355370803037631,0.8823529481887817,0.9894747138023376,0.9995181560516357,0.8365100622177124,0.9896551966667175,0.9537895321846008,15.0,0.8292883634567261,5.9732136726379395,0.14894390106201172,11.30817699432373
415,594,0.9086253084588332,0.9545454382896423,0.9811713695526123,0.9987692832946777,0.6830459833145142,0.9862554669380188,0.9123105406761169,21.0,0.6629935503005981,4.791935920715332,0.13137231767177582,9.211479187011719
420,661,0.876356300947866,0.9090909361839294,0.9723922610282898,0.9989243745803833,0.7068380117416382,0.9733158946037292,0.9128676652908325,20.0,0.6821972727775574,4.78330659866333,0.44785580039024353,6.958101272583008
420,836,1.2749900572146227,0.8260869383811951,0.982689380645752,0.9974309802055359,0.4485914707183838,0.9758433103561401,0.8511388301849365,19.0,0.39886200428009033,7.11445951461792,0.1115158423781395,10.259073257446289
426,402,0.11999990542731011,1.0,0.9989200830459595,0.9999743103981018,0.9906644225120544,0.9963936805725098,0.996488094329834,16.0,0.8595703840255737,7.244958400726318,0.07821932435035706,23.22747230529785
426,581,0.8202436245732859,0.8823529481887817,0.9431853890419006,0.999595582485199,0.8657255172729492,0.9421266317367554,0.9376582503318787,15.0,0.6977804899215698,8.050549507141113,0.21156129240989685,18.932615280151367
430,383,1.1482160005758044,0.75,0.9573885798454285,0.9975266456604004,0.44594094157218933,0.9490249752998352,0.837470293045044,12.0,0.2939976453781128,7.955749034881592,0.17739279568195343,14.907697677612305
455,559,0.518459460418298,1.0,0.9636721611022949,0.9999130964279175,0.9712989330291748,0.9657142162322998,0.9751496315002441,21.0,0.6575959920883179,5.970634460449219,0.30572906136512756,10.055886268615723
461,1108,1.1669725856216913,1.0,0.8889386057853699,0.9989033341407776,0.7617952227592468,0.8840762972831726,0.8834283947944641,15.0,0.17459040880203247,8.740218162536621,1.5805773735046387,10.657488822937012
489,413,1.122853541103246,0.8260869383811951,0.9283704161643982,0.9984512329101562,0.6238393783569336,0.9214397072792053,0.8680251836776733,19.0,0.2687419354915619,8.851163864135742,0.4268406927585602,15.660606384277344
502,1001,0.7636750980241245,0.8333333134651184,0.9307514429092407,0.9995366930961609,0.8774805068969727,0.9290315508842468,0.9342000484466553,10.0,-0.06318940967321396,15.371532440185547,0.2364041805267334,10.08691120147705
516,399,1.9935898350207144,0.6800000071525574,0.8946129083633423,0.9967798590660095,0.4293704926967621,0.9028506278991699,0.8059034943580627,17.0,0.10397504270076752,6.502461910247803,0.19740703701972961,5.444858551025391
517,4448,1.7418378774398717,0.7777777910232544,0.9188971519470215,0.9965329766273499,0.3318854868412018,0.9111315608024597,0.78961181640625,21.0,0.2319084256887436,8.36574935913086,0.455457866191864,17.364336013793945
517,4617,1.7618169924797245,0.7777777910232544,0.9109871983528137,0.9969088435173035,0.37427687644958496,0.9045523405075073,0.7966813445091248,21.0,0.38949042558670044,7.4585771560668945,0.4628765285015106,16.12687873840332
520,922,0.6841051428387702,1.0,0.9313414692878723,0.9998357892036438,0.9374615550041199,0.9279305338859558,0.949142336845398,12.0,-0.11634474992752075,16.553340911865234,0.597520649433136,14.55235481262207
526,1224,0.9633277068804543,0.8888888955116272,0.9055211544036865,0.998953640460968,0.7132636308670044,0.9066071510314941,0.8810864090919495,16.0,0.8471786379814148,10.196743965148926,0.44273117184638977,6.131099224090576
552,445,0.44090819555460176,0.9411764740943909,0.9835725426673889,0.9997049570083618,0.9016838073730469,0.9819179177284241,0.9667198061943054,16.0,0.7453191876411438,6.493309020996094,0.16225497424602509,18.084657669067383
552,385,0.9086252087487866,0.8888888955116272,0.9329572916030884,0.9997460842132568,0.9148261547088623,0.9326071739196777,0.9450341463088989,16.0,0.9131423234939575,3.63804292678833,0.17435728013515472,8.9699068069458
556,530,0.07999992370605469,0.95652174949646,0.9946032166481018,0.9999940991401672,0.9978010058403015,0.9947537779808044,0.9967880249023438,22.0,0.7184211611747742,5.185648441314697,0.4638809561729431,6.004496097564697
562,1102,0.8836289884387172,0.8636363744735718,0.9342946410179138,0.9999378323554993,0.9783129692077637,0.9347867369651794,0.9618330597877502,19.0,0.6113150119781494,8.716544151306152,0.4848700165748596,17.571338653564453
564,1593,1.5409090737680535,0.5925925970077515,0.9789508581161499,0.995337724685669,0.31972599029541016,0.9648184776306152,0.8147082328796387,16.0,0.10257623344659805,10.017905235290527,0.23497088253498077,7.386574745178223
565,742,1.4532722539637042,0.7200000286102295,0.9679692387580872,0.9970820546150208,0.4054495394229889,0.9564971923828125,0.8317494988441467,18.0,0.611775279045105,5.6678056716918945,0.21481755375862122,7.688185214996338
574,925,0.5059644331663996,1.0,0.95688796043396,0.9997332692146301,0.907437801361084,0.9518089294433594,0.9539669752120972,12.0,0.0,9.959321975708008,0.0687066987156868,5.5481414794921875
576,2044,0.9800637905613429,0.875,0.9403113722801208,0.9987581968307495,0.6824387311935425,0.9485761523246765,0.89252108335495,14.0,0.41550007462501526,7.386423110961914,0.0969272032380104,17.41455841064453
576,358,1.113564109595128,0.6000000238418579,0.9462463855743408,0.9985238909721375,0.5940048098564148,0.9407081604003906,0.8698707818984985,12.0,0.5045795440673828,6.272841930389404,1.0137858390808105,13.80637264251709
587,332,1.4837790691224622,0.5600000023841858,0.9891353845596313,0.9962475895881653,0.31875771284103394,0.9705769419670105,0.8186793923377991,14.0,0.5401698350906372,8.887113571166992,0.30513277649879456,11.849076271057129
616,384,0.9633277291549783,1.0,0.926102340221405,0.9996992349624634,0.8854268193244934,0.931464433670044,0.9356732368469238,16.0,0.4175698459148407,11.67773151397705,0.23211534321308136,11.686079978942871
618,1586,0.9666435033610228,0.8333333134651184,0.9462109208106995,0.9975877404212952,0.42890045046806335,0.9557429552078247,0.8321105241775513,15.0,0.15510328114032745,14.6454439163208,0.37722787261009216,17.746145248413086
628,397,1.862471400098964,0.8181818127632141,0.8853605389595032,0.9985592365264893,0.6437700986862183,0.8881179094314575,0.8539519309997559,18.0,0.16262313723564148,9.525131225585938,0.9963734745979309,7.160693168640137
639,877,0.4368063514486212,1.0,0.9587762951850891,0.9998345375061035,0.9596068859100342,0.95965975522995,0.9694693684577942,12.0,0.801579475402832,11.661312103271484,0.0745358020067215,3.0011146068573
643,921,0.5885574957506269,1.0,0.9530964493751526,0.9994781613349915,0.8441449999809265,0.9477459788322449,0.9361163973808289,12.0,0.15691976249217987,10.354132652282715,0.42837387323379517,8.372514724731445
643,498,0.5946428563835284,1.0,0.9570456147193909,0.9994807839393616,0.8152216076850891,0.9633452296257019,0.9337733387947083,12.0,0.3544669449329376,10.10041332244873,1.0308685302734375,13.949299812316895
643,466,0.6449806553505306,1.0,0.9611312747001648,0.999228298664093,0.8152055740356445,0.9603753089904785,0.9339851140975952,12.0,0.5048348307609558,9.387730598449707,0.40048179030418396,10.749372482299805
658,7009,1.9953944329726379,0.5600000023841858,0.8789733052253723,0.9912866950035095,0.19303305447101593,0.8636572957038879,0.7317375540733337,14.0,0.5404641032218933,7.205891132354736,0.5711901187896729,3.9397337436676025
665,580,0.6624197865996183,1.0,0.9498625993728638,0.9997464418411255,0.9183310270309448,0.9473867416381836,0.953831672668457,16.0,-0.04869205877184868,12.138724327087402,0.47135549783706665,6.2258381843566895
665,1961,0.8525253721696272,0.875,0.9662489891052246,0.9986498951911926,0.6677418351173401,0.9629563093185425,0.898899257183075,14.0,0.6480876207351685,6.872366428375244,0.15550220012664795,6.249838352203369
665,406,0.8600002111391005,0.7777777910232544,0.9570021033287048,0.9989684820175171,0.7073265314102173,0.9614439606666565,0.9061852693557739,14.0,0.0,9.956768035888672,0.3806309401988983,8.085454940795898
674,732,0.9699484809486507,0.9545454382896423,0.961655855178833,0.9985932111740112,0.6145655512809753,0.9508557915687561,0.8814175724983215,21.0,0.5917869806289673,8.069293975830078,0.3785266876220703,18.24842643737793
674,507,1.3529227229715999,0.782608687877655,0.9561794996261597,0.9970130920410156,0.39735615253448486,0.9417469501495361,0.8230739235877991,18.0,0.7532354593276978,6.815305709838867,0.5149881839752197,13.135492324829102
676,588,1.6019987120319807,0.807692289352417,0.9299353361129761,0.9969350099563599,0.38018468022346497,0.9198477864265442,0.8067256808280945,21.0,0.6255431771278381,5.845367908477783,0.16018937528133392,4.665799140930176
676,2478,1.8414123817830859,0.8799999952316284,0.8615781664848328,0.9993322491645813,0.8250619769096375,0.8594305515289307,0.8863507509231567,22.0,0.4681137204170227,8.889801979064941,0.26331061124801636,7.7178568840026855
679,2596,1.4444376818245979,0.8799999952316284,0.8859805464744568,0.9977115392684937,0.5519618391990662,0.8841791152954102,0.8299582600593567,22.0,0.350456565618515,6.312413215637207,0.18023915588855743,4.371792793273926
679,5933,1.698940842935083,0.7407407164573669,0.8427233695983887,0.9983461499214172,0.6124942898750305,0.8473573923110962,0.8252303004264832,20.0,0.23572027683258057,12.487869262695312,0.402071475982666,9.949919700622559
